"BEG","Belgrade Nikola Tesla Airport","Belgrade","Serbia","44.8184013367","20.3090991974","Europe/Belgrade"
"INI","Nis Airport","Nis","Serbia","43.337299","21.853701","Europe/Belgrade"
"TGD","Podgorica Airport","Podgorica","Montenegro","42.35940170288086","19.25189971923828","Europe/Podgorica"
"PRN","Priština International Airport","Pristina","Serbia","42.5728","21.035801","Europe/Belgrade"
"TIV","Tivat Airport","Tivat","Montenegro","42.404701232910156","18.72330093383789","Europe/Podgorica"
"BTS","M. R. Štefánik Airport","Bratislava","Slovakia","48.17020034790039","17.21269989013672","Europe/Bratislava"
"KSC","Košice Airport","Kosice","Slovakia","48.66310119628906","21.241100311279297","Europe/Bratislava"
"PZY","Piešťany Airport","Piestany","Slovakia","48.62519836425781","17.828399658203125","Europe/Bratislava"
"SLD","Sliač Airport","Sliac","Slovakia","48.63779830932617","19.13409996032715","Europe/Bratislava"
"TAT","Poprad-Tatry Airport","Poprad","Slovakia","49.073600769","20.2411003113","Europe/Bratislava"
"NCA","North Caicos Airport","North Caicos","Turks and Caicos Islands","21.917499542236328","-71.9395980834961","America/Grand_Turk"
"PLS","Providenciales Airport","Providenciales","Turks and Caicos Islands","21.77359962463379","-72.26589965820312","America/Grand_Turk"
"XSC","South Caicos Airport","South Caicos","Turks and Caicos Islands","21.515699386599998","-71.528503418","America/Grand_Turk"
"EPS","Arroyo Barril Airport","Samana","Dominican Republic","19.198600769","-69.42980194089999","America/Santo_Domingo"
"BRX","Maria Montez International Airport","Barahona","Dominican Republic","18.25149917602539","-71.12039947509766","America/Santo_Domingo"
"LRM","Casa De Campo International Airport","La Romana","Dominican Republic","18.450700759887695","-68.91179656982422","America/Santo_Domingo"
"PUJ","Punta Cana International Airport","Punta Cana","Dominican Republic","18.567399978599997","-68.36340332030001","America/Santo_Domingo"
"POP","Gregorio Luperon International Airport","Puerto Plata","Dominican Republic","19.75790023803711","-70.56999969482422","America/Santo_Domingo"
"SDQ","Las Américas International Airport","Santo Domingo","Dominican Republic","18.42970085144","-69.668899536133","America/Santo_Domingo"
"STI","Cibao International Airport","Santiago","Dominican Republic","19.406099319458008","-70.60469818115234","America/Santo_Domingo"
"CBV","Coban Airport","Coban","Guatemala","15.468999862670898","-90.40670013427734","America/Guatemala"
"GUA","La Aurora Airport","Guatemala City","Guatemala","14.58329963684082","-90.52749633789062","America/Guatemala"
"LCE","Goloson International Airport","La Ceiba","Honduras","15.7425","-86.852997","America/Tegucigalpa"
"SAP","Ramón Villeda Morales International Airport","San Pedro Sula","Honduras","15.45259952545166","-87.92359924316406","America/Tegucigalpa"
"GJA","La Laguna Airport","Guanaja","Honduras","16.4454","-85.906601","America/Tegucigalpa"
"RTB","Juan Manuel Galvez International Airport","Roatan","Honduras","16.316799","-86.523003","America/Tegucigalpa"
"TEA","Tela Airport","Tela","Honduras","15.7759","-87.4758","America/Tegucigalpa"
"TGU","Toncontín International Airport","Tegucigalpa","Honduras","14.06089973449707","-87.21720123291016","America/Tegucigalpa"
"OCJ","Boscobel Aerodrome","Ocho Rios","Jamaica","18.404199600219727","-76.96900177001953","America/Jamaica"
"KIN","Norman Manley International Airport","Kingston","Jamaica","17.935699462890625","-76.7874984741211","America/Jamaica"
"MBJ","Sangster International Airport","Montego Bay","Jamaica","18.503700256347656","-77.91339874267578","America/Jamaica"
"POT","Ken Jones Airport","Port Antonio","Jamaica","18.1987991333","-76.53450012210001","America/Jamaica"
"KTP","Tinson Pen Airport","Kingston","Jamaica","17.98859977722168","-76.82379913330078","America/Jamaica"
"ACA","General Juan N Alvarez International Airport","Acapulco","Mexico","16.757099151611328","-99.75399780273438","America/Mexico_City"
"NTR","Del Norte International Airport","Monterrey","Mexico","25.8656005859375","-100.23699951171875","America/Mexico_City"
"AGU","Jesús Terán Paredo International Airport","Aguascalientes","Mexico","21.705601","-102.318001","America/Mexico_City"
"HUX","Bahías de Huatulco International Airport","Huatulco","Mexico","15.775300025939941","-96.26260375976562","America/Mexico_City"
"CVJ","General Mariano Matamoros Airport","Cuernavaca","Mexico","18.834800720214844","-99.26129913330078","America/Mexico_City"
"CME","Ciudad del Carmen International Airport","Ciudad Del Carmen","Mexico","18.65369987487793","-91.79900360107422","America/Mexico_City"
"CUL","Bachigualato Federal International Airport","Culiacan","Mexico","24.7644996643","-107.474998474","America/Mazatlan"
"CTM","Chetumal International Airport","Chetumal","Mexico","18.50469970703125","-88.32679748535156","America/Cancun"
"CEN","Ciudad Obregón International Airport","Ciudad Obregon","Mexico","27.39259910583496","-109.83300018310547","America/Hermosillo"
"CPE","Ingeniero Alberto Acuña Ongay International Airport","Campeche","Mexico","19.816799163800003","-90.5002975464","America/Mexico_City"
"CJS","Abraham González International Airport","Ciudad Juarez","Mexico","31.63610076904297","-106.42900085449219","America/Mazatlan"
"CUU","General Roberto Fierro Villalobos International Airport","Chihuahua","Mexico","28.702899932900003","-105.964996338","America/Mazatlan"
"CVM","General Pedro Jose Mendez International Airport","Ciudad Victoria","Mexico","23.7033004761","-98.9564971924","America/Mexico_City"
"CZM","Cozumel International Airport","Cozumel","Mexico","20.52239990234375","-86.92559814453125","America/Cancun"
"DGO","General Guadalupe Victoria International Airport","Durango","Mexico","24.1242008209","-104.527999878","America/Mexico_City"
"TPQ","Amado Nervo National Airport","Tepic","Mexico","21.41950035095215","-104.84300231933594","America/Mazatlan"
"ESE","Ensenada Airport","Ensenada","Mexico","31.795299530029297","-116.60299682617188","America/Tijuana"
"GDL","Don Miguel Hidalgo Y Costilla International Airport","Guadalajara","Mexico","20.521799087524414","-103.31099700927734","America/Mexico_City"
"GYM","General José María Yáñez International Airport","Guaymas","Mexico","27.9689998626709","-110.92500305175781","America/Hermosillo"
"TCN","Tehuacan Airport","Tehuacan","Mexico","18.49720001220703","-97.4198989868164","America/Mexico_City"
"HMO","General Ignacio P. Garcia International Airport","Hermosillo","Mexico","29.095899581900003","-111.047996521","America/Hermosillo"
"CLQ","Licenciado Miguel de la Madrid Airport","Colima","Mexico","19.2770004272","-103.577003479","America/Mexico_City"
"ISJ","Isla Mujeres Airport","Isla Mujeres","Mexico","21.2450008392334","-86.73999786376953","America/Cancun"
"SLW","Plan De Guadalupe International Airport","Saltillo","Mexico","25.54949951171875","-100.92900085449219","America/Mexico_City"
"LZC","Lázaro Cárdenas Airport","Lazard Cardenas","Mexico","18.0016994476","-102.221000671","America/Mexico_City"
"LMM","Valle del Fuerte International Airport","Los Mochis","Mexico","25.6851997375","-109.081001282","America/Mazatlan"
"BJX","Del Bajío International Airport","Del Bajio","Mexico","20.993499755900004","-101.481002808","America/Mexico_City"
"LAP","Manuel Márquez de León International Airport","La Paz","Mexico","24.072700500499998","-110.361999512","America/Mazatlan"
"LTO","Loreto International Airport","Loreto","Mexico","25.989200592041016","-111.3479995727539","America/Mazatlan"
"MAM","General Servando Canales International Airport","Matamoros","Mexico","25.7698993683","-97.5252990723","America/Mexico_City"
"MID","Licenciado Manuel Crescencio Rejon Int Airport","Merida","Mexico","20.937000274699997","-89.657699585","America/Mexico_City"
"MXL","General Rodolfo Sánchez Taboada International Airport","Mexicali","Mexico","32.6305999756","-115.241996765","America/Tijuana"
"MLM","General Francisco J. Mujica International Airport","Morelia","Mexico","19.849899292","-101.025001526","America/Mexico_City"
"MTT","Minatitlán/Coatzacoalcos National Airport","Minatitlan","Mexico","18.1033992767","-94.58070373540001","America/Mexico_City"
"LOV","Monclova International Airport","Monclova","Mexico","26.955699920654297","-101.47000122070312","America/Mexico_City"
"MEX","Licenciado Benito Juarez International Airport","Mexico City","Mexico","19.4363","-99.072098","America/Mexico_City"
"MTY","General Mariano Escobedo International Airport","Monterrey","Mexico","25.7784996033","-100.107002258","America/Mexico_City"
"MZT","General Rafael Buelna International Airport","Mazatlan","Mexico","23.1613998413","-106.26599884","America/Mazatlan"
"NOG","Nogales International Airport","Nogales","Mexico","31.22610092163086","-110.97599792480469","America/Hermosillo"
"NLD","Quetzalcóatl International Airport","Nuevo Laredo","Mexico","27.4438991547","-99.5705032349","America/Mexico_City"
"OAX","Xoxocotlán International Airport","Oaxaca","Mexico","16.9999008179","-96.726600647","America/Mexico_City"
"PAZ","El Tajín National Airport","Poza Rico","Mexico","20.6026992798","-97.46080017090001","America/Mexico_City"
"PBC","Hermanos Serdán International Airport","Puebla","Mexico","19.1581001282","-98.3713989258","America/Mexico_City"
"PCA","Ingeniero Juan Guillermo Villasana Airport","Pachuca","Mexico","20.07740020751953","-98.78250122070312","America/Mexico_City"
"PPE","Puerto Peñasco International Airport","Punta Penasco","Mexico","31.356202","-113.525677","America/Hermosillo"
"PDS","Piedras Negras International Airport","Piedras Negras","Mexico","28.627399444580078","-100.53500366210938","America/Mexico_City"
"UPN","Licenciado y General Ignacio Lopez Rayon Airport","Uruapan","Mexico","19.396699905395508","-102.03900146484375","America/Mexico_City"
"PVR","Licenciado Gustavo Díaz Ordaz International Airport","Puerto Vallarta","Mexico","20.680099487304688","-105.25399780273438","America/Mexico_City"
"PXM","Puerto Escondido International Airport","Puerto Escondido","Mexico","15.8768997192","-97.08910369870001","America/Mexico_City"
"QRO","Querétaro Intercontinental Airport","Queretaro","Mexico","20.6173000336","-100.185997009","America/Mexico_City"
"REX","General Lucio Blanco International Airport","Reynosa","Mexico","26.008899688699998","-98.2285003662","America/Mexico_City"
"SJD","Los Cabos International Airport","San Jose Del Cabo","Mexico","23.15180015563965","-109.72100067138672","America/Mazatlan"
"SFH","San Felipe International Airport","San Filipe","Mexico","30.930200576782","-114.80899810791","America/Tijuana"
"SLP","Ponciano Arriaga International Airport","San Luis Potosi","Mexico","22.254299163800003","-100.930999756","America/Mexico_City"
"TXA","Tlaxcala Airport","Tlaxcala","Mexico","19.537992","-98.173492","America/Mexico_City"
"TRC","Francisco Sarabia International Airport","Torreon","Mexico","25.568300247199996","-103.411003113","America/Mexico_City"
"TGZ","Angel Albino Corzo International Airport","Tuxtla Gutierrez","Mexico","16.5636005402","-93.02249908450001","America/Mexico_City"
"TIJ","General Abelardo L. Rodríguez International Airport","Tijuana","Mexico","32.541099548339844","-116.97000122070312","America/Tijuana"
"TAM","General Francisco Javier Mina International Airport","Tampico","Mexico","22.2964000702","-97.8658981323","America/Mexico_City"
"TSL","Tamuin Airport","Tamuin","Mexico","22.0382995605","-98.80650329590001","America/Mexico_City"
"TLC","Licenciado Adolfo Lopez Mateos International Airport","Toluca","Mexico","19.3370990753","-99.56600189210002","America/Mexico_City"
"TAP","Tapachula International Airport","Tapachula","Mexico","14.7943000793","-92.3700027466","America/Mexico_City"
"CUN","Cancún International Airport","Cancun","Mexico","21.036500930800003","-86.8770980835","America/Cancun"
"VSA","Carlos Rovirosa Pérez International Airport","Villahermosa","Mexico","17.996999740600586","-92.81739807128906","America/Mexico_City"
"VER","General Heriberto Jara International Airport","Vera Cruz","Mexico","19.1459007263","-96.1873016357","America/Mexico_City"
"ZCL","General Leobardo C. Ruiz International Airport","Zacatecas","Mexico","22.8971004486","-102.68699646","America/Mexico_City"
"ZIH","Ixtapa Zihuatanejo International Airport","Zihuatanejo","Mexico","17.601600647","-101.460998535","America/Mexico_City"
"ZMM","Zamora Airport","Zamora","Mexico","20.045000076293945","-102.2760009765625","America/Mexico_City"
"ZLO","Playa De Oro International Airport","Manzanillo","Mexico","19.144800186199998","-104.558998108","America/Mexico_City"
"BEF","Bluefields Airport","Bluefields","Nicaragua","11.991000175476074","-83.77410125732422","America/Managua"
"MGA","Augusto C. Sandino (Managua) International Airport","Managua","Nicaragua","12.141500473022461","-86.16819763183594","America/Managua"
"PUZ","Puerto Cabezas Airport","Puerto Cabezas","Nicaragua","14.047200202941895","-83.38670349121094","America/Managua"
"BOC","Bocas Del Toro International Airport","Bocas Del Toro","Panama","9.340849876403809","-82.25080108642578","America/Panama"
"CHX","Cap Manuel Niño International Airport","Changuinola","Panama","9.458640098571777","-82.51679992675781","America/Panama"
"DAV","Enrique Malek International Airport","David","Panama","8.390999794006348","-82.43499755859375","America/Panama"
"BLB","Panama Pacific International Airport","Howard","Panama","8.91479","-79.599602","America/Panama"
"PAC","Marcos A. Gelabert International Airport","Panama","Panama","8.973340034484863","-79.55560302734375","America/Panama"
"PTY","Tocumen International Airport","Panama City","Panama","9.0713596344","-79.3834991455","America/Panama"
"OTR","Coto 47 Airport","Coto 47","Costa Rica","8.60155963897705","-82.96859741210938","America/Costa_Rica"
"GLF","Golfito Airport","Golfito","Costa Rica","8.654009819030762","-83.18219757080078","America/Costa_Rica"
"LIR","Daniel Oduber Quiros International Airport","Liberia","Costa Rica","10.593299865722656","-85.54440307617188","America/Costa_Rica"
"LIO","Limon International Airport","Limon","Costa Rica","9.95796012878418","-83.02200317382812","America/Costa_Rica"
"NOB","Nosara Airport","Nosara Beach","Costa Rica","9.976490020750001","-85.65299987790002","America/Costa_Rica"
"SJO","Juan Santamaria International Airport","San Jose","Costa Rica","9.993860244750977","-84.20880126953125","America/Costa_Rica"
"PMZ","Palmar Sur Airport","Palmar Sur","Costa Rica","8.951029777526855","-83.46859741210938","America/Costa_Rica"
"XQP","Quepos Managua Airport","Quepos","Costa Rica","9.443160057067871","-84.12979888916016","America/Costa_Rica"
"SAL","El Salvador International Airport","San Salvador","El Salvador","13.4409","-89.055702","America/El_Salvador"
"CAP","Cap Haitien International Airport","Cap Haitien","Haiti","19.732999801635742","-72.1947021484375","America/Port-au-Prince"
"PAP","Toussaint Louverture International Airport","Port-au-prince","Haiti","18.579999923706055","-72.2925033569336","America/Port-au-Prince"
"BCA","Gustavo Rizo Airport","Baracoa Playa","Cuba","20.365299224853516","-74.5062026977539","America/Havana"
"BYM","Carlos Manuel de Cespedes Airport","Bayamo","Cuba","20.396400451660156","-76.62139892578125","America/Havana"
"AVI","Maximo Gomez Airport","Ciego De Avila","Cuba","22.027099609375","-78.78959655761719","America/Havana"
"CCC","Jardines Del Rey Airport","Cunagua","Cuba","22.461000442499998","-78.32839965820001","America/Havana"
"CFG","Jaime Gonzalez Airport","Cienfuegos","Cuba","22.149999618530273","-80.41419982910156","America/Havana"
"CYO","Vilo Acuña International Airport","Cayo Largo del Sur","Cuba","21.6165008545","-81.5459976196","America/Havana"
"CMW","Ignacio Agramonte International Airport","Camaguey","Cuba","21.420299530029297","-77.84750366210938","America/Havana"
"SCU","Antonio Maceo International Airport","Santiago De Cuba","Cuba","19.96980094909668","-75.83540344238281","America/Havana"
"GAO","Mariana Grajales Airport","Guantanamo","Cuba","20.08530044555664","-75.1583023071289","America/Havana"
"HAV","José Martí International Airport","Havana","Cuba","22.989200592041016","-82.40910339355469","America/Havana"
"HOG","Frank Pais International Airport","Holguin","Cuba","20.785600662231445","-76.31510162353516","America/Havana"
"LCL","La Coloma Airport","La Coloma","Cuba","22.33609962463379","-83.64189910888672","America/Havana"
"MOA","Orestes Acosta Airport","Moa","Cuba","20.653900146484375","-74.92220306396484","America/Havana"
"MZO","Sierra Maestra Airport","Manzanillo","Cuba","20.28809928894043","-77.08920288085938","America/Havana"
"GER","Rafael Cabrera Airport","Nueva Gerona","Cuba","21.834699630737305","-82.78379821777344","America/Havana"
"UPB","Playa Baracoa Airport","Baracoa Playa","Cuba","23.032800674399997","-82.5793991089","America/Havana"
"SNU","Abel Santamaria Airport","Santa Clara","Cuba","22.49220085144043","-79.943603515625","America/Havana"
"VRA","Juan Gualberto Gomez International Airport","Varadero","Cuba","23.034400939941406","-81.435302734375","America/Havana"
"VTU","Hermanos Ameijeiras Airport","Las Tunas","Cuba","20.987600326538086","-76.93579864501953","America/Havana"
"CYB","Gerrard Smith International Airport","Cayman Brac","Cayman Islands","19.687000274658203","-79.88279724121094","America/Cayman"
"GCM","Owen Roberts International Airport","Georgetown","Cayman Islands","19.292800903299998","-81.3576965332","America/Cayman"
"ASD","Andros Town Airport","Andros Town","Bahamas","24.697900772094727","-77.79560089111328","America/Nassau"
"MHH","Marsh Harbour International Airport","Marsh Harbor","Bahamas","26.511400222800003","-77.08350372310001","America/Nassau"
"SAQ","San Andros Airport","San Andros","Bahamas","25.053800582885742","-78.04900360107422","America/Nassau"
"AXP","Spring Point Airport","Spring Point","Bahamas","22.441799163800003","-73.97090148930002","America/Nassau"
"TCB","Treasure Cay Airport","Treasure Cay","Bahamas","26.745300293","-77.3912963867","America/Nassau"
"CCZ","Chub Cay Airport","Chub Cay","Bahamas","25.41710090637207","-77.88089752197266","America/Nassau"
"BIM","South Bimini Airport","Alice Town","Bahamas","25.6998996735","-79.2647018433","America/Nassau"
"GGT","Exuma International Airport","Great Exuma","Bahamas","23.5625991821","-75.8779983521","America/Nassau"
"ELH","North Eleuthera Airport","North Eleuthera","Bahamas","25.474899292","-76.6835021973","America/Nassau"
"GHB","Governor's Harbour Airport","Governor's Harbor","Bahamas","25.2847003937","-76.3310012817","America/Nassau"
"RSD","Rock Sound Airport","Rock Sound","Bahamas","24.8950787333","-76.1768817902","America/Nassau"
"FPO","Grand Bahama International Airport","Freeport","Bahamas","26.5587005615","-78.695602417","America/Nassau"
"IGA","Inagua Airport","Matthew Town","Bahamas","20.975000381469727","-73.66690063476562","America/Nassau"
"LGI","Deadman's Cay Airport","Dead Man's Cay","Bahamas","23.1790008545","-75.09359741210001","America/Nassau"
"SML","Stella Maris Airport","Stella Maris","Bahamas","23.582316804299996","-75.26862144470002","America/Nassau"
"MYG","Mayaguana Airport","Mayaguana","Bahamas","22.3794994354","-73.01349639889999","America/Nassau"
"NAS","Lynden Pindling International Airport","Nassau","Bahamas","25.0389995575","-77.46620178219999","America/Nassau"
"ZSA","San Salvador Airport","Cockburn Town","Bahamas","24.06329917907715","-74.52400207519531","America/Nassau"
"BZE","Philip S. W. Goldson International Airport","Belize City","Belize","17.539100646972656","-88.30819702148438","America/Belize"
"AIT","Aitutaki Airport","Aitutaki","Cook Islands","-18.830900192260742","-159.76400756835938","Pacific/Rarotonga"
"RAR","Rarotonga International Airport","Avarua","Cook Islands","-21.2026996613","-159.805999756","Pacific/Rarotonga"
"NAN","Nadi International Airport","Nandi","Fiji","-17.755399703979492","177.4429931640625","Pacific/Fiji"
"SUV","Nausori International Airport","Nausori","Fiji","-18.04330062866211","178.5590057373047","Pacific/Fiji"
"TBU","Fua'amotu International Airport","Tongatapu","Tonga","-21.241199493408203","-175.14999389648438","Pacific/Tongatapu"
"VAV","Vava'u International Airport","Vava'u","Tonga","-18.58530044555664","-173.96200561523438","Pacific/Tongatapu"
"TRW","Bonriki International Airport","Tarawa","Kiribati","1.3816399574279785","173.14700317382812","Pacific/Tarawa"
"TBF","Tabiteuea North Airport","Tabiteuea North","Kiribati","-1.2244700193405151","174.7760009765625","\N"
"WLS","Hihifo Airport","Wallis","Wallis and Futuna","-13.2383003235","-176.199005127","Pacific/Wallis"
"APW","Faleolo International Airport","Faleolo","Samoa","-13.829999923706055","-172.00799560546875","Pacific/Apia"
"PPG","Pago Pago International Airport","Pago Pago","American Samoa","-14.3310003281","-170.710006714","Pacific/Pago_Pago"
"RUR","Rurutu Airport","Rurutu","French Polynesia","-22.434099197387695","-151.36099243164062","\N"
"TUB","Tubuai Airport","Tubuai","French Polynesia","-23.365400314331055","-149.5240020751953","Pacific/Tahiti"
"AAA","Anaa Airport","Anaa","French Polynesia","-17.35260009765625","-145.50999450683594","Pacific/Tahiti"
"TIH","Tikehau Airport","Tikehau","French Polynesia","-15.119600296020508","-148.2310028076172","Pacific/Tahiti"
"REA","Reao Airport","Reao","French Polynesia","-18.465900421142578","-136.44000244140625","\N"
"FAV","Fakarava Airport","Fakarava","French Polynesia","-16.054100036621094","-145.65699768066406","Pacific/Tahiti"
"XMH","Manihi Airport","Manihi","French Polynesia","-14.436800003051758","-146.07000732421875","Pacific/Tahiti"
"GMR","Totegegie Airport","Totegegie","French Polynesia","-23.07990074157715","-134.88999938964844","Pacific/Gambier"
"KKR","Kaukura Airport","Kaukura Atoll","French Polynesia","-15.663299560546875","-146.88499450683594","Pacific/Tahiti"
"MKP","Makemo Airport","Makemo","French Polynesia","-16.583900451660156","-143.6580047607422","Pacific/Tahiti"
"PKP","Puka Puka Airport","Puka Puka","French Polynesia","-14.809499740600586","-138.81300354003906","Pacific/Tahiti"
"TKP","Takapoto Airport","Takapoto","French Polynesia","-14.709500312805176","-145.24600219726562","Pacific/Tahiti"
"AXR","Arutua Airport","Arutua","French Polynesia","-15.248299598693848","-146.61700439453125","Pacific/Tahiti"
"MVT","Mataiva Airport","Mataiva","French Polynesia","-14.8681001663208","-148.7169952392578","Pacific/Tahiti"
"TKX","Takaroa Airport","Takaroa","French Polynesia","-14.45580005645752","-145.02499389648438","Pacific/Tahiti"
"NHV","Nuku Hiva Airport","Nuku Hiva","French Polynesia","-8.795599937438965","-140.22900390625","Pacific/Marquesas"
"BOB","Bora Bora Airport","Bora Bora","French Polynesia","-16.444400787353516","-151.75100708007812","Pacific/Tahiti"
"RGI","Rangiroa Airport","Rangiroa","French Polynesia","-14.954299926757812","-147.66099548339844","Pacific/Tahiti"
"HUH","Huahine-Fare Airport","Huahine Island","French Polynesia","-16.68720054626465","-151.02200317382812","Pacific/Tahiti"
"MOZ","Moorea Airport","Moorea","French Polynesia","-17.489999771118164","-149.76199340820312","Pacific/Tahiti"
"HOI","Hao Airport","Hao Island","French Polynesia","-18.074800491333008","-140.9459991455078","\N"
"MAU","Maupiti Airport","Maupiti","French Polynesia","-16.42650032043457","-152.24400329589844","Pacific/Tahiti"
"RFP","Raiatea Airport","Raiatea Island","French Polynesia","-16.7229","-151.466003","Pacific/Tahiti"
"VLI","Bauerfield International Airport","Port-vila","Vanuatu","-17.699300765991","168.32000732422","Pacific/Efate"
"KNQ","Koné Airport","Kone","New Caledonia","-21.05430030822754","164.83700561523438","Pacific/Noumea"
"KOC","Koumac Airport","Koumac","New Caledonia","-20.546300888061523","164.25599670410156","Pacific/Noumea"
"LIF","Lifou Airport","Lifou","New Caledonia","-20.774799346923828","167.24000549316406","Pacific/Noumea"
"GEA","Nouméa Magenta Airport","Noumea","New Caledonia","-22.25830078125","166.47300720214844","Pacific/Noumea"
"MEE","Maré Airport","Mare","New Caledonia","-21.481700897216797","168.03799438476562","Pacific/Noumea"
"TOU","Touho Airport","Touho","New Caledonia","-20.790000915527344","165.25900268554688","Pacific/Noumea"
"UVE","Ouvéa Airport","Ouvea","New Caledonia","-20.640600204467773","166.572998046875","Pacific/Noumea"
"NOU","La Tontouta International Airport","Noumea","New Caledonia","-22.01460075378418","166.21299743652344","Pacific/Noumea"
"AKL","Auckland International Airport","Auckland","New Zealand","-37.008098602299995","174.792007446","Pacific/Auckland"
"TUO","Taupo Airport","Taupo","New Zealand","-38.73970031738281","176.08399963378906","Pacific/Auckland"
"AMZ","Ardmore Airport","Ardmore","New Zealand","-37.029701232910156","174.97300720214844","Pacific/Auckland"
"CHC","Christchurch International Airport","Christchurch","New Zealand","-43.48939895629883","172.53199768066406","Pacific/Auckland"
"CHT","Chatham Islands-Tuuta Airport","Chatham Island","New Zealand","-43.810001373291016","-176.45700073242188","Pacific/Chatham"
"DUD","Dunedin Airport","Dunedin","New Zealand","-45.9281005859375","170.197998046875","Pacific/Auckland"
"GIS","Gisborne Airport","Gisborne","New Zealand","-38.663299560546875","177.97799682617188","Pacific/Auckland"
"HKK","Hokitika Airfield","Hokitika","New Zealand","-42.713600158691406","170.98500061035156","Pacific/Auckland"
"HLZ","Hamilton International Airport","Hamilton","New Zealand","-37.8666992188","175.332000732","Pacific/Auckland"
"KKE","Kerikeri Airport","Kerikeri","New Zealand","-35.26279830932617","173.91200256347656","Pacific/Auckland"
"KAT","Kaitaia Airport","Kaitaia","New Zealand","-35.06999969482422","173.28500366210938","Pacific/Auckland"
"ALR","Alexandra Airport","Alexandra","New Zealand","-45.211700439453125","169.3730010986328","Pacific/Auckland"
"MON","Mount Cook Airport","Mount Cook","New Zealand","-43.76499938964844","170.13299560546875","Pacific/Auckland"
"TEU","Manapouri Airport","Manapouri","New Zealand","-45.53310012817383","167.64999389648438","Pacific/Auckland"
"MRO","Hood Airport","Masterton","New Zealand","-40.97330093383789","175.63400268554688","Pacific/Auckland"
"NPL","New Plymouth Airport","New Plymouth","New Zealand","-39.00859832763672","174.1790008544922","Pacific/Auckland"
"NSN","Nelson Airport","Nelson","New Zealand","-41.298301696777344","173.2209930419922","Pacific/Auckland"
"IVC","Invercargill Airport","Invercargill","New Zealand","-46.41239929199219","168.31300354003906","Pacific/Auckland"
"OAM","Oamaru Airport","Oamaru","New Zealand","-44.970001220703125","171.08200073242188","Pacific/Auckland"
"PMR","Palmerston North Airport","Palmerston North","New Zealand","-40.32059860229492","175.61700439453125","Pacific/Auckland"
"PPQ","Paraparaumu Airport","Paraparaumu","New Zealand","-40.904701232910156","174.98899841308594","Pacific/Auckland"
"ZQN","Queenstown International Airport","Queenstown International","New Zealand","-45.0210990906","168.738998413","Pacific/Auckland"
"ROT","Rotorua Regional Airport","Rotorua","New Zealand","-38.10919952392578","176.31700134277344","Pacific/Auckland"
"TRG","Tauranga Airport","Tauranga","New Zealand","-37.67190170288086","176.1959991455078","Pacific/Auckland"
"TIU","Timaru Airport","Timaru","New Zealand","-44.302799224853516","171.22500610351562","Pacific/Auckland"
"BHE","Woodbourne Airport","Woodbourne","New Zealand","-41.5182991027832","173.8699951171875","Pacific/Auckland"
"WKA","Wanaka Airport","Wanaka","New Zealand","-44.722198486328","169.24600219727","Pacific/Auckland"
"WHK","Whakatane Airport","Whakatane","New Zealand","-37.92060089111328","176.91400146484375","Pacific/Auckland"
"WLG","Wellington International Airport","Wellington","New Zealand","-41.3272018433","174.804992676","Pacific/Auckland"
"WRE","Whangarei Airport","Whangarei","New Zealand","-35.7682991027832","174.36500549316406","Pacific/Auckland"
"WSZ","Westport Airport","Westport","New Zealand","-41.73809814453125","171.58099365234375","Pacific/Auckland"
"WAG","Wanganui Airport","Wanganui","New Zealand","-39.96220016479492","175.02499389648438","Pacific/Auckland"
"HEA","Herat Airport","Herat","Afghanistan","34.209999084472656","62.22829818725586","Asia/Kabul"
"JAA","Jalalabad Airport","Jalalabad","Afghanistan","34.39979934692383","70.49859619140625","Asia/Kabul"
"KBL","Kabul International Airport","Kabul","Afghanistan","34.56589889526367","69.2123031616211","Asia/Kabul"
"KDH","Kandahar Airport","Kandahar","Afghanistan","31.505800247192383","65.8478012084961","Asia/Kabul"
"MMZ","Maimana Airport","Maimama","Afghanistan","35.93080139160156","64.76090240478516","Asia/Kabul"
"MZR","Mazar I Sharif Airport","Mazar-i-sharif","Afghanistan","36.70690155029297","67.20970153808594","Asia/Kabul"
"UND","Konduz Airport","Kunduz","Afghanistan","36.66510009765625","68.91079711914062","Asia/Kabul"
"BAH","Bahrain International Airport","Bahrain","Bahrain","26.27079963684082","50.63359832763672","Asia/Bahrain"
"AHB","Abha Regional Airport","Abha","Saudi Arabia","18.240400314299997","42.65660095210001","Asia/Riyadh"
"HOF","Al Ahsa Airport","Al-ahsa","Saudi Arabia","25.28529930114746","49.485198974609375","Asia/Riyadh"
"ABT","Al Baha Airport","El-baha","Saudi Arabia","20.2961006165","41.6343002319","Asia/Riyadh"
"BHH","Bisha Airport","Bisha","Saudi Arabia","19.984399795532227","42.62089920043945","Asia/Riyadh"
"DMM","King Fahd International Airport","Dammam","Saudi Arabia","26.471200942993164","49.79790115356445","Asia/Riyadh"
"DHA","King Abdulaziz Air Base","Dhahran","Saudi Arabia","26.265399932900003","50.152000427199994","Asia/Riyadh"
"GIZ","Jizan Regional Airport","Gizan","Saudi Arabia","16.901100158691406","42.58580017089844","Asia/Riyadh"
"ELQ","Gassim Airport","Gassim","Saudi Arabia","26.302799224853516","43.77439880371094","Asia/Riyadh"
"URY","Gurayat Domestic Airport","Guriat","Saudi Arabia","31.412413","37.278898","Asia/Riyadh"
